LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1201919.396084,1201919.396084,1760631849.119563,45272.545,5040,11,PI,1,100,180679
1201919.405812,1201919.405812,1760631849.129290,45282.273,5040,11,PI,1,100,180705
1201919.415539,1201919.415539,1760631849.139017,45292.000,5040,11,PI,1,100,180733
1201919.425872,1201919.425872,1760631849.149350,45302.333,5055,9,PI,1,100,180718
1201919.436205,1201919.436205,1760631849.159683,45312.667,5055,9,PI,1,100,180689
1201919.446539,1201919.446539,1760631849.170017,45323.000,5055,9,PI,1,100,180722
1201919.456872,1201919.456872,1760631849.180350,45333.333,5055,9,PI,1,100,180721
1201919.467205,1201919.467205,1760631849.190683,45343.667,5055,9,PI,1,100,180653
1201919.477539,1201919.477539,1760631849.201017,45354.000,5055,9,PI,1,100,180708
1201919.487872,1201919.487872,1760631849.211350,45364.333,5055,9,PI,1,100,180714
1201919.498205,1201919.498205,1760631849.221683,45374.667,5055,9,PI,1,100,180736
1201919.508538,1201919.508538,1760631849.232017,45385.000,5055,9,PI,1,100,180702
1201919.519138,1201919.519138,1760631849.242617,45395.600,5071,10,PI,1,100,180714
1201919.529738,1201919.529738,1760631849.253217,45406.200,5071,10,PI,1,100,180704
1201919.540338,1201919.540338,1760631849.263817,45416.800,5071,10,PI,1,100,180696
1201919.550938,1201919.550938,1760631849.274416,45427.400,5071,10,PI,1,100,180690
1201919.561538,1201919.561538,1760631849.285017,45438.000,5071,10,PI,1,100,180715
1201919.572138,1201919.572138,1760631849.295616,45448.600,5071,10,PI,1,100,180677
1201919.582738,1201919.582738,1760631849.306216,45459.200,5071,10,PI,1,100,180689
1201919.593338,1201919.593338,1760631849.316816,45469.800,5071,10,PI,1,100,180697
1201919.603938,1201919.603938,1760631849.327416,45480.400,5071,10,PI,1,100,180706
1201919.614538,1201919.614538,1760631849.338016,45491.000,5071,10,PI,1,100,180708
1201919.623938,1201919.623938,1760631849.347416,45500.400,5086,10,PI,1,100,180687
1201919.633338,1201919.633338,1760631849.356816,45509.800,5086,10,PI,1,100,180693
1201919.642738,1201919.642738,1760631849.366216,45519.200,5086,10,PI,1,100,180706
1201919.652138,1201919.652138,1760631849.375616,45528.600,5086,10,PI,1,100,180733
1201919.661538,1201919.661538,1760631849.385016,45538.000,5086,10,PI,1,100,180694
1201919.670938,1201919.670938,1760631849.394416,45547.400,5086,10,PI,1,100,180673
1201919.680337,1201919.680337,1760631849.403816,45556.800,5086,10,PI,1,100,180723
1201919.689737,1201919.689737,1760631849.413216,45566.200,5086,10,PI,1,100,180695
1201919.699137,1201919.699137,1760631849.422616,45575.600,5086,10,PI,1,100,180722
1201919.708537,1201919.708537,1760631849.432016,45585.000,5086,10,PI,1,100,180718
1201919.719137,1201919.719137,1760631849.442616,45595.600,5105,10,PI,1,100,180712
1201919.729737,1201919.729737,1760631849.453216,45606.200,5105,10,PI,1,100,180689
1201919.740337,1201919.740337,1760631849.463816,45616.800,5105,10,PI,1,100,180720
1201919.750937,1201919.750937,1760631849.474416,45627.400,5105,10,PI,1,100,180720
1201919.761537,1201919.761537,1760631849.485016,45638.000,5105,10,PI,1,100,180715
1201919.772137,1201919.772137,1760631849.495616,45648.600,5105,10,PI,1,100,180705
1201919.782737,1201919.782737,1760631849.506216,45659.200,5105,10,PI,1,100,180735
1201919.793337,1201919.793337,1760631849.516816,45669.800,5105,10,PI,1,100,180722
1201919.803937,1201919.803937,1760631849.527416,45680.400,5105,10,PI,1,100,180727
1201919.814537,1201919.814537,1760631849.538015,45691.000,5105,10,PI,1,100,180707
1201919.824264,1201919.824264,1760631849.547743,45700.727,5119,11,PI,1,100,180740
1201919.833991,1201919.833991,1760631849.557470,45710.455,5119,11,PI,1,100,180739
1201919.843718,1201919.843718,1760631849.567197,45720.182,5119,11,PI,1,100,180745
1201919.853446,1201919.853446,1760631849.576924,45729.909,5119,11,PI,1,100,180702
1201919.863173,1201919.863173,1760631849.586652,45739.636,5119,11,PI,1,100,180715
1201919.872900,1201919.872900,1760631849.596379,45749.364,5119,11,PI,1,100,180704
1201919.882627,1201919.882627,1760631849.606106,45759.091,5119,11,PI,1,100,180692
1201919.892355,1201919.892355,1760631849.615833,45768.818,5119,11,PI,1,100,180743
1201919.902082,1201919.902082,1760631849.625561,45778.545,5119,11,PI,1,100,180730
1201919.911809,1201919.911809,1760631849.635288,45788.273,5119,11,PI,1,100,180764
1201919.921536,1201919.921536,1760631849.645015,45798.000,5119,11,PI,1,100,180700
1201919.931870,1201919.931869,1760631849.655348,45808.333,5135,9,PI,1,100,180746
1201919.942203,1201919.942203,1760631849.665682,45818.667,5135,9,PI,1,100,180723
1201919.952536,1201919.952536,1760631849.676015,45829.000,5135,9,PI,1,100,180721
1201919.962869,1201919.962869,1760631849.686348,45839.333,5135,9,PI,1,100,180744
1201919.973203,1201919.973203,1760631849.696681,45849.667,5135,9,PI,1,100,180741
1201919.983536,1201919.983536,1760631849.707015,45860.000,5135,9,PI,1,100,180709
1201919.993869,1201919.993869,1760631849.717348,45870.333,5135,9,PI,1,100,180757
1201920.004202,1201920.004202,1760631849.727681,45880.667,5135,9,PI,1,100,180734
1201920.014536,1201920.014536,1760631849.738015,45891.000,5135,9,PI,1,100,180717
1201920.024263,1201920.024263,1760631849.747742,45900.727,5151,11,PI,1,100,180689
1201920.033990,1201920.033990,1760631849.757469,45910.455,5151,11,PI,1,100,180703
1201920.043717,1201920.043717,1760631849.767196,45920.182,5151,11,PI,1,100,180702
1201920.053445,1201920.053445,1760631849.776924,45929.909,5151,11,PI,1,100,180730
1201920.063172,1201920.063172,1760631849.786651,45939.636,5151,11,PI,1,100,180732
1201920.072899,1201920.072899,1760631849.796378,45949.364,5151,11,PI,1,100,180725
1201920.082626,1201920.082626,1760631849.806105,45959.091,5151,11,PI,1,100,180705
1201920.092354,1201920.092354,1760631849.815833,45968.818,5151,11,PI,1,100,180727
1201920.102081,1201920.102081,1760631849.825560,45978.545,5151,11,PI,1,100,180737
1201920.111808,1201920.111808,1760631849.835287,45988.273,5151,11,PI,1,100,180773
1201920.121535,1201920.121535,1760631849.845014,45998.000,5151,11,PI,1,100,180767
1201920.132135,1201920.132135,1760631849.855614,46008.600,5167,10,PI,1,100,180710
1201920.142735,1201920.142735,1760631849.866214,46019.200,5167,10,PI,1,100,180749
1201920.153335,1201920.153335,1760631849.876814,46029.800,5167,10,PI,1,100,180725
1201920.163935,1201920.163935,1760631849.887414,46040.400,5167,10,PI,1,100,180735
1201920.174535,1201920.174535,1760631849.898014,46051.000,5167,10,PI,1,100,180773
1201920.185135,1201920.185135,1760631849.908614,46061.600,5167,10,PI,1,100,180776
1201920.195735,1201920.195735,1760631849.919214,46072.200,5167,10,PI,1,100,180789
1201920.206335,1201920.206335,1760631849.929814,46082.800,5167,10,PI,1,100,180812
1201920.216935,1201920.216935,1760631849.940414,46093.400,5167,10,PI,1,100,180795
1201920.227535,1201920.227535,1760631849.951014,46104.000,5167,10,PI,1,100,180808
1201920.237979,1201920.237979,1760631849.961458,46114.444,5181,9,PI,1,100,180832
1201920.248423,1201920.248423,1760631849.971903,46124.889,5181,9,PI,1,100,180815
1201920.258868,1201920.258868,1760631849.982347,46135.333,5181,9,PI,1,100,180813
1201920.269312,1201920.269312,1760631849.992791,46145.778,5181,9,PI,1,100,180790
1201920.279757,1201920.279757,1760631850.003236,46156.222,5181,9,PI,1,100,180800
1201920.290201,1201920.290201,1760631850.013680,46166.667,5181,9,PI,1,100,180801
1201920.300645,1201920.300645,1760631850.024125,46177.111,5181,9,PI,1,100,180805
1201920.311090,1201920.311090,1760631850.034569,46187.556,5181,9,PI,1,100,180849
1201920.321534,1201920.321534,1760631850.045013,46198.000,5181,9,PI,1,100,180852
1201920.331261,1201920.331261,1760631850.054741,46207.727,5197,11,PI,1,100,180877
1201920.340989,1201920.340989,1760631850.064468,46217.455,5197,11,PI,1,100,180858
1201920.350716,1201920.350716,1760631850.074195,46227.182,5197,11,PI,1,100,180894
1201920.360443,1201920.360443,1760631850.083922,46236.909,5197,11,PI,1,100,180906
1201920.370170,1201920.370170,1760631850.093650,46246.636,5197,11,PI,1,100,180951
1201920.379897,1201920.379897,1760631850.103377,46256.364,5197,11,PI,1,100,180919
1201920.389625,1201920.389625,1760631850.113104,46266.091,5197,11,PI,1,100,180957
1201920.399352,1201920.399352,1760631850.122831,46275.818,5197,11,PI,1,100,180980
1201920.409079,1201920.409079,1760631850.132559,46285.545,5197,11,PI,1,100,180970
1201920.418806,1201920.418806,1760631850.142286,46295.273,5197,11,PI,1,100,180994
1201920.428534,1201920.428534,1760631850.152013,46305.000,5197,11,PI,1,100,180998
1201920.438867,1201920.438867,1760631850.162346,46315.333,5213,9,PI,1,100,181025
1201920.449200,1201920.449200,1760631850.172680,46325.667,5213,9,PI,1,100,181030
1201920.459533,1201920.459533,1760631850.183013,46336.000,5213,9,PI,1,100,181005
1201920.469867,1201920.469867,1760631850.193346,46346.333,5213,9,PI,1,100,181050
1201920.480200,1201920.480200,1760631850.203680,46356.667,5213,9,PI,1,100,181086
1201920.490533,1201920.490533,1760631850.214013,46367.000,5213,9,PI,1,100,181088
1201920.500867,1201920.500867,1760631850.224346,46377.333,5213,9,PI,1,100,181059
1201920.511200,1201920.511200,1760631850.234679,46387.667,5213,9,PI,1,100,181090
1201920.521533,1201920.521533,1760631850.245013,46398.000,5213,9,PI,1,100,181076
1201920.531169,1201920.531169,1760631850.254649,46407.636,5229,11,PI,1,100,181093
1201920.540806,1201920.540806,1760631850.264285,46417.273,5229,11,PI,1,100,181070
1201920.550442,1201920.550442,1760631850.273922,46426.909,5229,11,PI,1,100,181102
1201920.560078,1201920.560078,1760631850.283558,46436.545,5229,11,PI,1,100,181106
1201920.569715,1201920.569715,1760631850.293195,46446.182,5229,11,PI,1,100,181128
1201920.579351,1201920.579351,1760631850.302831,46455.818,5229,11,PI,1,100,181100
1201920.588987,1201920.588987,1760631850.312467,46465.455,5229,11,PI,1,100,181155
1201920.598624,1201920.598624,1760631850.322104,46475.091,5229,11,PI,1,100,181171
1201920.608260,1201920.608260,1760631850.331740,46484.727,5229,11,PI,1,100,181143
1201920.617896,1201920.617896,1760631850.341376,46494.364,5229,11,PI,1,100,181179
1201920.627533,1201920.627533,1760631850.351012,46504.000,5229,11,PI,1,100,181176
1201920.638233,1201920.638232,1760631850.361712,46514.700,5243,10,PI,1,100,181151
1201920.648932,1201920.648932,1760631850.372412,46525.400,5243,10,PI,1,100,181191
1201920.659632,1201920.659632,1760631850.383112,46536.100,5243,10,PI,1,100,181174
1201920.670332,1201920.670332,1760631850.393812,46546.800,5243,10,PI,1,100,181185
1201920.681032,1201920.681032,1760631850.404512,46557.500,5243,10,PI,1,100,181196
1201920.691732,1201920.691732,1760631850.415212,46568.200,5243,10,PI,1,100,181227
1201920.702432,1201920.702432,1760631850.425912,46578.900,5243,10,PI,1,100,181208
1201920.713132,1201920.713132,1760631850.436612,46589.600,5243,10,PI,1,100,181250
1201920.723832,1201920.723832,1760631850.447312,46600.300,5243,10,PI,1,100,181237
1201920.734532,1201920.734532,1760631850.458012,46611.000,5243,10,PI,1,100,181212
1201920.743932,1201920.743932,1760631850.467412,46620.400,5260,10,PI,1,100,181269
1201920.753332,1201920.753332,1760631850.476812,46629.800,5260,10,PI,1,100,181216
1201920.762732,1201920.762732,1760631850.486212,46639.200,5260,10,PI,1,100,181258
1201920.772132,1201920.772132,1760631850.495612,46648.600,5260,10,PI,1,100,181279
1201920.781532,1201920.781532,1760631850.505012,46658.000,5260,10,PI,1,100,181240
1201920.790932,1201920.790932,1760631850.514412,46667.400,5260,10,PI,1,100,181242
1201920.800332,1201920.800332,1760631850.523812,46676.800,5260,10,PI,1,100,181233
1201920.809732,1201920.809732,1760631850.533212,46686.200,5260,10,PI,1,100,181257
1201920.819132,1201920.819132,1760631850.542612,46695.600,5260,10,PI,1,100,181234
1201920.828532,1201920.828532,1760631850.552012,46705.000,5260,10,PI,1,100,181252
1201920.839131,1201920.839131,1760631850.562612,46715.600,5275,10,PI,1,100,181286
1201920.849731,1201920.849731,1760631850.573211,46726.200,5275,10,PI,1,100,181277
1201920.860331,1201920.860331,1760631850.583812,46736.800,5275,10,PI,1,100,181270
1201920.870931,1201920.870931,1760631850.594411,46747.400,5275,10,PI,1,100,181295
1201920.881531,1201920.881531,1760631850.605011,46758.000,5275,10,PI,1,100,181311
1201920.892131,1201920.892131,1760631850.615611,46768.600,5275,10,PI,1,100,181346
1201920.902731,1201920.902731,1760631850.626211,46779.200,5275,10,PI,1,100,181358
1201920.913331,1201920.913331,1760631850.636811,46789.800,5275,10,PI,1,100,181353
1201920.923931,1201920.923931,1760631850.647411,46800.400,5275,10,PI,1,100,181344
1201920.934531,1201920.934531,1760631850.658011,46811.000,5275,10,PI,1,100,181358
1201920.943831,1201920.943831,1760631850.667311,46820.300,5291,10,PI,1,100,181370
1201920.953131,1201920.953131,1760631850.676611,46829.600,5291,10,PI,1,100,181378
1201920.962431,1201920.962431,1760631850.685911,46838.900,5291,10,PI,1,100,181383
1201920.971731,1201920.971731,1760631850.695211,46848.200,5291,10,PI,1,100,181392
1201920.981031,1201920.981031,1760631850.704511,46857.500,5291,10,PI,1,100,181360
1201920.990331,1201920.990331,1760631850.713811,46866.800,5291,10,PI,1,100,181379
1201920.999631,1201920.999631,1760631850.723111,46876.100,5291,10,PI,1,100,181416
1201921.008931,1201921.008931,1760631850.732411,46885.400,5291,10,PI,1,100,181397
1201921.018231,1201921.018231,1760631850.741711,46894.700,5291,10,PI,1,100,181391
1201921.027530,1201921.027530,1760631850.751011,46904.000,5291,10,PI,1,100,181466
1201921.038230,1201921.038230,1760631850.761711,46914.700,5306,10,PI,1,100,181451
1201921.048930,1201921.048930,1760631850.772411,46925.400,5306,10,PI,1,100,181451
1201921.059630,1201921.059630,1760631850.783111,46936.100,5306,10,PI,1,100,181429
1201921.070330,1201921.070330,1760631850.793811,46946.800,5306,10,PI,1,100,181483
1201921.081030,1201921.081030,1760631850.804511,46957.500,5306,10,PI,1,100,181477
1201921.091730,1201921.091730,1760631850.815211,46968.200,5306,10,PI,1,100,181481
1201921.102430,1201921.102430,1760631850.825911,46978.900,5306,10,PI,1,100,181512
1201921.113130,1201921.113130,1760631850.836611,46989.600,5306,10,PI,1,100,181498
1201921.123830,1201921.123830,1760631850.847311,47000.300,5306,10,PI,1,100,181484
1201921.134530,1201921.134530,1760631850.858011,47011.000,5306,10,PI,1,100,181510
1201921.144863,1201921.144863,1760631850.868344,47021.333,5324,9,PI,1,100,181543
1201921.155196,1201921.155196,1760631850.878677,47031.667,5324,9,PI,1,100,181541
1201921.165530,1201921.165530,1760631850.889010,47042.000,5324,9,PI,1,100,181551
1201921.175863,1201921.175863,1760631850.899344,47052.333,5324,9,PI,1,100,181538
1201921.186196,1201921.186196,1760631850.909677,47062.667,5324,9,PI,1,100,181518
1201921.196530,1201921.196530,1760631850.920010,47073.000,5324,9,PI,1,100,181580
1201921.206863,1201921.206863,1760631850.930344,47083.333,5324,9,PI,1,100,181530
1201921.217196,1201921.217196,1760631850.940677,47093.667,5324,9,PI,1,100,181547
1201921.227529,1201921.227529,1760631850.951010,47104.000,5324,9,PI,1,100,181564
1201921.237257,1201921.237257,1760631850.960737,47113.727,5339,11,PI,1,100,181531
1201921.246984,1201921.246984,1760631850.970464,47123.455,5339,11,PI,1,100,181572
1201921.256711,1201921.256711,1760631850.980192,47133.182,5339,11,PI,1,100,181564
1201921.266438,1201921.266438,1760631850.989919,47142.909,5339,11,PI,1,100,181541
1201921.276166,1201921.276166,1760631850.999646,47152.636,5339,11,PI,1,100,181578
1201921.285893,1201921.285893,1760631851.009373,47162.364,5339,11,PI,1,100,181528
1201921.295620,1201921.295620,1760631851.019101,47172.091,5339,11,PI,1,100,181557
1201921.305347,1201921.305347,1760631851.028828,47181.818,5339,11,PI,1,100,181547
1201921.315074,1201921.315074,1760631851.038555,47191.545,5339,11,PI,1,100,181570
1201921.324802,1201921.324802,1760631851.048282,47201.273,5339,11,PI,1,100,181539
1201921.334529,1201921.334529,1760631851.058010,47211.000,5339,11,PI,1,100,181548
1201921.344256,1201921.344256,1760631851.067737,47220.727,5355,11,PI,1,100,181546
1201921.353983,1201921.353983,1760631851.077464,47230.455,5355,11,PI,1,100,181607
1201921.363711,1201921.363711,1760631851.087191,47240.182,5355,11,PI,1,100,181566
1201921.373438,1201921.373438,1760631851.096919,47249.909,5355,11,PI,1,100,181605
1201921.383165,1201921.383165,1760631851.106646,47259.636,5355,11,PI,1,100,181611
1201921.392892,1201921.392892,1760631851.116373,47269.364,5355,11,PI,1,100,181570
1201921.402619,1201921.402619,1760631851.126100,47279.091,5355,11,PI,1,100,181562
1201921.412347,1201921.412347,1760631851.135828,47288.818,5355,11,PI,1,100,181571
1201921.422074,1201921.422074,1760631851.145555,47298.545,5355,11,PI,1,100,181568
1201921.431801,1201921.431801,1760631851.155282,47308.273,5355,11,PI,1,100,181593
1201921.441528,1201921.441528,1760631851.165009,47318.000,5355,11,PI,1,100,181552
1201921.451862,1201921.451862,1760631851.175343,47328.333,5370,9,PI,1,100,181565
1201921.462195,1201921.462195,1760631851.185676,47338.667,5370,9,PI,1,100,181570
1201921.472528,1201921.472528,1760631851.196009,47349.000,5370,9,PI,1,100,181560
1201921.482861,1201921.482861,1760631851.206342,47359.333,5370,9,PI,1,100,181518
1201921.493195,1201921.493195,1760631851.216676,47369.667,5370,9,PI,1,100,181525
1201921.503528,1201921.503528,1760631851.227009,47380.000,5370,9,PI,1,100,181527
1201921.513861,1201921.513861,1760631851.237342,47390.333,5370,9,PI,1,100,181565
1201921.524195,1201921.524195,1760631851.247676,47400.667,5370,9,PI,1,100,181549
1201921.534528,1201921.534528,1760631851.258009,47411.000,5370,9,PI,1,100,181517
1201921.545228,1201921.545228,1760631851.268709,47421.700,5386,10,PI,1,100,181547
1201921.555928,1201921.555928,1760631851.279409,47432.400,5386,10,PI,1,100,181564
1201921.566628,1201921.566628,1760631851.290109,47443.100,5386,10,PI,1,100,181530
1201921.577328,1201921.577328,1760631851.300809,47453.800,5386,10,PI,1,100,181521
1201921.588028,1201921.588028,1760631851.311509,47464.500,5386,10,PI,1,100,181532
1201921.598728,1201921.598728,1760631851.322209,47475.200,5386,10,PI,1,100,181554
1201921.609427,1201921.609427,1760631851.332909,47485.900,5386,10,PI,1,100,181513
