LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1032552.979627,1032552.979625,1760462482.792602,163780.667,23495,3,GY,1,100,1.068
1032553.023964,1032553.023961,1760462482.836939,163825.000,23495,3,GY,1,100,0.916
1032553.063967,1032553.063964,1760462482.876942,163865.000,23514,2,GY,1,100,0.397
1032553.103970,1032553.103967,1760462482.916945,163905.000,23514,2,GY,1,100,0.549
1032553.143973,1032553.143970,1760462482.956948,163945.000,23532,3,GY,1,100,-0.824
1032553.183976,1032553.183973,1760462482.996951,163985.000,23532,3,GY,1,100,-0.549
1032553.223979,1032553.223976,1760462483.036954,164025.000,23532,3,GY,1,100,-0.275
1032553.263982,1032553.263979,1760462483.076957,164065.000,23552,2,GY,1,100,-1.221
1032553.303985,1032553.303982,1760462483.116960,164105.000,23552,2,GY,1,100,-0.366
1032553.343988,1032553.343985,1760462483.156963,164145.000,23566,3,GY,1,100,0.275
1032553.383991,1032553.383988,1760462483.196967,164185.000,23566,3,GY,1,100,0.122
1032553.423994,1032553.423991,1760462483.236970,164225.000,23566,3,GY,1,100,0.061
1032553.463997,1032553.463994,1760462483.276973,164265.000,23588,2,GY,1,100,-0.092
1032553.504000,1032553.503997,1760462483.316976,164305.000,23588,2,GY,1,100,0.031
1032553.544003,1032553.544000,1760462483.356979,164345.000,23603,3,GY,1,100,1.434
1032553.584006,1032553.584003,1760462483.396982,164385.000,23603,3,GY,1,100,-0.275
1032553.624009,1032553.624006,1760462483.436985,164425.000,23603,3,GY,1,100,0.793
1032553.664012,1032553.664009,1760462483.476988,164465.000,23619,2,GY,1,100,-0.397
1032553.704015,1032553.704012,1760462483.516991,164505.000,23619,2,GY,1,100,0.000
1032553.744018,1032553.744015,1760462483.556994,164545.000,23636,3,GY,1,100,0.366
1032553.784021,1032553.784018,1760462483.596997,164585.000,23636,3,GY,1,100,-0.122
1032553.824024,1032553.824021,1760462483.637001,164625.000,23636,3,GY,1,100,0.061
1032553.864027,1032553.864024,1760462483.677004,164665.000,23652,3,GY,1,100,0.824
1032553.904030,1032553.904027,1760462483.717007,164705.000,23652,3,GY,1,100,-0.641
1032553.944033,1032553.944030,1760462483.757010,164745.000,23652,3,GY,1,100,0.946
1032553.990536,1032553.990534,1760462483.803513,164791.500,23668,2,GY,1,100,0.275
1032554.037039,1032554.037037,1760462483.850017,164838.000,23668,2,GY,1,100,0.275
1032554.077042,1032554.077040,1760462483.890020,164878.000,23684,3,GY,1,100,0.824
1032554.117045,1032554.117043,1760462483.930023,164918.000,23684,3,GY,1,100,0.305
1032554.157048,1032554.157046,1760462483.970026,164958.000,23684,3,GY,1,100,0.916
1032554.197051,1032554.197049,1760462484.010029,164998.000,23700,2,GY,1,100,-0.214
1032554.237054,1032554.237052,1760462484.050032,165038.000,23700,2,GY,1,100,0.336
1032554.277057,1032554.277055,1760462484.090035,165078.000,23717,3,GY,1,100,0.519
1032554.317060,1032554.317058,1760462484.130038,165118.000,23717,3,GY,1,100,0.732
1032554.357063,1032554.357061,1760462484.170042,165158.000,23717,3,GY,1,100,-0.366
1032554.397066,1032554.397064,1760462484.210045,165198.000,23734,2,GY,1,100,0.885
1032554.437069,1032554.437067,1760462484.250048,165238.000,23734,2,GY,1,100,0.732
1032554.477072,1032554.477070,1760462484.290051,165278.000,23751,3,GY,1,100,-0.488
1032554.517075,1032554.517073,1760462484.330054,165318.000,23751,3,GY,1,100,1.099
1032554.557078,1032554.557076,1760462484.370057,165358.000,23751,3,GY,1,100,0.244
1032554.597081,1032554.597079,1760462484.410060,165398.000,23766,2,GY,1,100,0.031
1032554.637084,1032554.637082,1760462484.450063,165438.000,23766,2,GY,1,100,0.702
1032554.677087,1032554.677085,1760462484.490066,165478.000,23781,3,GY,1,100,-0.275
1032554.717090,1032554.717088,1760462484.530070,165518.000,23781,3,GY,1,100,0.488
1032554.757093,1032554.757091,1760462484.570073,165558.000,23781,3,GY,1,100,-0.061
1032554.797096,1032554.797094,1760462484.610076,165598.000,23797,2,GY,1,100,0.458
1032554.837099,1032554.837097,1760462484.650079,165638.000,23797,2,GY,1,100,0.183
1032554.877102,1032554.877100,1760462484.690082,165678.000,23815,3,GY,1,100,0.702
1032554.917105,1032554.917103,1760462484.730085,165718.000,23815,3,GY,1,100,-0.427
1032554.957108,1032554.957106,1760462484.770088,165758.000,23815,3,GY,1,100,-0.183
1032555.004112,1032555.004109,1760462484.817092,165805.000,23831,2,GY,1,100,0.885
1032555.051115,1032555.051113,1760462484.864095,165852.000,23831,2,GY,1,100,0.885
1032555.091118,1032555.091116,1760462484.904098,165892.000,23847,3,GY,1,100,-0.610
1032555.131121,1032555.131119,1760462484.944101,165932.000,23847,3,GY,1,100,0.275
1032555.171124,1032555.171122,1760462484.984105,165972.000,23847,3,GY,1,100,0.977
1032555.211127,1032555.211125,1760462485.024108,166012.000,23864,3,GY,1,100,0.641
1032555.251130,1032555.251128,1760462485.064111,166052.000,23864,3,GY,1,100,-0.122
1032555.291133,1032555.291131,1760462485.104114,166092.000,23864,3,GY,1,100,0.488
1032555.330636,1032555.330634,1760462485.143617,166131.500,23880,2,GY,1,100,0.488
1032555.370139,1032555.370137,1760462485.183120,166171.000,23880,2,GY,1,100,-0.122
1032555.410142,1032555.410140,1760462485.223123,166211.000,23897,3,GY,1,100,0.458
1032555.450145,1032555.450143,1760462485.263126,166251.000,23897,3,GY,1,100,0.061
1032555.490148,1032555.490146,1760462485.303129,166291.000,23897,3,GY,1,100,0.153
1032555.530151,1032555.530149,1760462485.343132,166331.000,23914,2,GY,1,100,0.336
1032555.570154,1032555.570152,1760462485.383135,166371.000,23914,2,GY,1,100,0.824
1032555.610157,1032555.610155,1760462485.423138,166411.000,23928,3,GY,1,100,-0.122
1032555.650160,1032555.650158,1760462485.463141,166451.000,23928,3,GY,1,100,0.122
1032555.690163,1032555.690161,1760462485.503145,166491.000,23928,3,GY,1,100,0.854
1032555.730166,1032555.730164,1760462485.543148,166531.000,23944,2,GY,1,100,0.702
1032555.770169,1032555.770167,1760462485.583151,166571.000,23944,2,GY,1,100,0.305
1032555.810172,1032555.810170,1760462485.623154,166611.000,23960,3,GY,1,100,-0.092
1032555.850175,1032555.850173,1760462485.663157,166651.000,23960,3,GY,1,100,-0.122
1032555.890178,1032555.890176,1760462485.703160,166691.000,23960,3,GY,1,100,1.129
1032555.930181,1032555.930179,1760462485.743163,166731.000,23976,2,GY,1,100,-0.397
1032555.970184,1032555.970182,1760462485.783166,166771.000,23976,2,GY,1,100,0.458
1032556.014854,1032556.014852,1760462485.827836,166815.667,23993,3,GY,1,100,0.305
1032556.059524,1032556.059522,1760462485.872506,166860.333,23993,3,GY,1,100,-0.122
1032556.104194,1032556.104192,1760462485.917176,166905.000,23993,3,GY,1,100,-0.031
1032556.144197,1032556.144195,1760462485.957180,166945.000,24010,2,GY,1,100,-0.610
1032556.184200,1032556.184198,1760462485.997183,166985.000,24010,2,GY,1,100,-2.716
1032556.224203,1032556.224201,1760462486.037186,167025.000,24027,3,GY,1,100,0.549
1032556.264206,1032556.264204,1760462486.077189,167065.000,24027,3,GY,1,100,1.831
1032556.304209,1032556.304207,1760462486.117192,167105.000,24027,3,GY,1,100,-0.610
1032556.344212,1032556.344210,1760462486.157195,167145.000,24043,2,GY,1,100,0.549
1032556.384215,1032556.384213,1760462486.197198,167185.000,24043,2,GY,1,100,0.458
1032556.424218,1032556.424216,1760462486.237201,167225.000,24058,3,GY,1,100,0.305
1032556.464221,1032556.464219,1760462486.277204,167265.000,24058,3,GY,1,100,0.458
1032556.504224,1032556.504222,1760462486.317208,167305.000,24058,3,GY,1,100,0.397
1032556.544227,1032556.544225,1760462486.357211,167345.000,24076,2,GY,1,100,0.244
1032556.584230,1032556.584228,1760462486.397214,167385.000,24076,2,GY,1,100,0.824
1032556.624233,1032556.624231,1760462486.437217,167425.000,24091,3,GY,1,100,0.519
1032556.664236,1032556.664234,1760462486.477220,167465.000,24091,3,GY,1,100,-0.458
1032556.704239,1032556.704237,1760462486.517223,167505.000,24091,3,GY,1,100,0.763
1032556.744242,1032556.744240,1760462486.557226,167545.000,24107,2,GY,1,100,-0.061
1032556.784245,1032556.784243,1760462486.597229,167585.000,24107,2,GY,1,100,0.305
1032556.824248,1032556.824246,1760462486.637232,167625.000,24123,3,GY,1,100,0.610
1032556.864251,1032556.864249,1760462486.677235,167665.000,24123,3,GY,1,100,0.366
1032556.904254,1032556.904251,1760462486.717238,167705.000,24123,3,GY,1,100,0.488
1032556.944257,1032556.944254,1760462486.757241,167745.000,24138,2,GY,1,100,0.244
1032556.984260,1032556.984257,1760462486.797245,167785.000,24138,2,GY,1,100,0.000
1032557.028597,1032557.028594,1760462486.841581,167829.333,24156,3,GY,1,100,0.305
1032557.072933,1032557.072931,1760462486.885918,167873.667,24156,3,GY,1,100,-0.214
1032557.117270,1032557.117267,1760462486.930255,167918.000,24156,3,GY,1,100,0.885
1032557.157273,1032557.157270,1760462486.970258,167958.000,24173,2,GY,1,100,-0.610
1032557.197276,1032557.197273,1760462487.010261,167998.000,24173,2,GY,1,100,0.977
1032557.237279,1032557.237276,1760462487.050264,168038.000,24190,3,GY,1,100,-0.275
1032557.277282,1032557.277279,1760462487.090267,168078.000,24190,3,GY,1,100,0.458
1032557.317285,1032557.317282,1760462487.130270,168118.000,24190,3,GY,1,100,-0.427
1032557.357288,1032557.357285,1760462487.170273,168158.000,24205,2,GY,1,100,1.526
1032557.397291,1032557.397288,1760462487.210276,168198.000,24205,2,GY,1,100,-0.122
1032557.437294,1032557.437291,1760462487.250279,168238.000,24221,3,GY,1,100,0.488
1032557.477297,1032557.477294,1760462487.290283,168278.000,24221,3,GY,1,100,0.824
1032557.517300,1032557.517297,1760462487.330286,168318.000,24221,3,GY,1,100,-0.214
1032557.557303,1032557.557300,1760462487.370289,168358.000,24239,2,GY,1,100,0.641
1032557.597306,1032557.597303,1760462487.410292,168398.000,24239,2,GY,1,100,0.183
1032557.637309,1032557.637306,1760462487.450295,168438.000,24254,3,GY,1,100,0.488
1032557.677312,1032557.677309,1760462487.490298,168478.000,24254,3,GY,1,100,0.000
1032557.717315,1032557.717312,1760462487.530301,168518.000,24254,3,GY,1,100,0.610
1032557.757318,1032557.757315,1760462487.570304,168558.000,24269,2,GY,1,100,0.671
1032557.797321,1032557.797318,1760462487.610307,168598.000,24269,2,GY,1,100,0.305
1032557.837324,1032557.837321,1760462487.650311,168638.000,24285,3,GY,1,100,1.251
1032557.877327,1032557.877324,1760462487.690314,168678.000,24285,3,GY,1,100,0.031
1032557.917330,1032557.917327,1760462487.730317,168718.000,24285,3,GY,1,100,0.916
1032557.957333,1032557.957330,1760462487.770320,168758.000,24301,2,GY,1,100,0.763
1032557.997336,1032557.997333,1760462487.810323,168798.000,24301,2,GY,1,100,0.610
1032558.041672,1032558.041670,1760462487.854660,168842.333,24319,3,GY,1,100,0.153
1032558.086009,1032558.086007,1760462487.898996,168886.667,24319,3,GY,1,100,-0.061
1032558.130346,1032558.130343,1760462487.943333,168931.000,24319,3,GY,1,100,0.885
1032558.170349,1032558.170346,1760462487.983336,168971.000,24337,2,GY,1,100,0.244
1032558.210352,1032558.210349,1760462488.023339,169011.000,24337,2,GY,1,100,0.793
1032558.250355,1032558.250352,1760462488.063342,169051.000,24354,3,GY,1,100,0.397
1032558.290358,1032558.290355,1760462488.103345,169091.000,24354,3,GY,1,100,-0.336
1032558.330361,1032558.330358,1760462488.143348,169131.000,24354,3,GY,1,100,0.916
1032558.370364,1032558.370361,1760462488.183352,169171.000,24370,2,GY,1,100,0.244
1032558.410367,1032558.410364,1760462488.223355,169211.000,24370,2,GY,1,100,0.000
1032558.450370,1032558.450367,1760462488.263358,169251.000,24386,3,GY,1,100,0.702
1032558.490373,1032558.490370,1760462488.303361,169291.000,24386,3,GY,1,100,1.007
1032558.530376,1032558.530373,1760462488.343364,169331.000,24386,3,GY,1,100,0.519
1032558.570379,1032558.570376,1760462488.383367,169371.000,24407,2,GY,1,100,-0.397
1032558.610381,1032558.610379,1760462488.423370,169411.000,24407,2,GY,1,100,0.458
1032558.650384,1032558.650382,1760462488.463373,169451.000,24423,3,GY,1,100,0.488
1032558.690387,1032558.690385,1760462488.503376,169491.000,24423,3,GY,1,100,0.916
1032558.730390,1032558.730388,1760462488.543379,169531.000,24423,3,GY,1,100,-0.427
1032558.770393,1032558.770391,1760462488.583382,169571.000,24441,2,GY,1,100,0.793
1032558.810396,1032558.810394,1760462488.623386,169611.000,24441,2,GY,1,100,0.031
1032558.850399,1032558.850397,1760462488.663389,169651.000,24457,3,GY,1,100,0.183
1032558.890402,1032558.890400,1760462488.703392,169691.000,24457,3,GY,1,100,1.038
1032558.930405,1032558.930403,1760462488.743395,169731.000,24457,3,GY,1,100,0.031
1032558.970408,1032558.970406,1760462488.783398,169771.000,24475,3,GY,1,100,-0.092
1032559.010411,1032559.010409,1760462488.823401,169811.000,24475,3,GY,1,100,1.404
1032559.050414,1032559.050412,1760462488.863404,169851.000,24475,3,GY,1,100,0.244
1032559.090417,1032559.090415,1760462488.903407,169891.000,24490,2,GY,1,100,0.214
1032559.130420,1032559.130418,1760462488.943410,169931.000,24490,2,GY,1,100,0.946
1032559.176924,1032559.176921,1760462488.989914,169977.500,24507,2,GY,1,100,-0.763
1032559.223427,1032559.223425,1760462489.036417,170024.000,24507,2,GY,1,100,0.702
1032559.263430,1032559.263428,1760462489.076421,170064.000,24526,3,GY,1,100,-0.122
1032559.303433,1032559.303431,1760462489.116424,170104.000,24526,3,GY,1,100,0.916
1032559.343436,1032559.343434,1760462489.156427,170144.000,24526,3,GY,1,100,-0.458
1032559.383439,1032559.383437,1760462489.196430,170184.000,24542,3,GY,1,100,0.458
1032559.423442,1032559.423440,1760462489.236433,170224.000,24542,3,GY,1,100,0.793
1032559.463445,1032559.463443,1760462489.276436,170264.000,24542,3,GY,1,100,0.122
1032559.503448,1032559.503446,1760462489.316439,170304.000,24559,2,GY,1,100,-0.092
1032559.543451,1032559.543449,1760462489.356442,170344.000,24559,2,GY,1,100,0.305
1032559.583454,1032559.583452,1760462489.396445,170384.000,24575,3,GY,1,100,1.434
1032559.623457,1032559.623455,1760462489.436448,170424.000,24575,3,GY,1,100,-0.366
1032559.663460,1032559.663458,1760462489.476451,170464.000,24575,3,GY,1,100,0.916
1032559.703463,1032559.703461,1760462489.516454,170504.000,24590,2,GY,1,100,-0.061
1032559.743466,1032559.743464,1760462489.556458,170544.000,24590,2,GY,1,100,0.427
1032559.783803,1032559.783800,1760462489.596794,170584.333,24607,3,GY,1,100,0.366
1032559.824139,1032559.824136,1760462489.637130,170624.667,24607,3,GY,1,100,-0.122
1032559.864475,1032559.864473,1760462489.677467,170665.000,24607,3,GY,1,100,0.793
1032559.903978,1032559.903976,1760462489.716970,170704.500,24623,2,GY,1,100,-0.305
1032559.943481,1032559.943479,1760462489.756473,170744.000,24623,2,GY,1,100,0.519
1032559.983484,1032559.983482,1760462489.796476,170784.000,24641,3,GY,1,100,0.732
1032560.023487,1032560.023485,1760462489.836479,170824.000,24641,3,GY,1,100,-0.122
1032560.063490,1032560.063488,1760462489.876482,170864.000,24641,3,GY,1,100,0.549
1032560.103493,1032560.103491,1760462489.916485,170904.000,24657,2,GY,1,100,0.366
1032560.143496,1032560.143494,1760462489.956488,170944.000,24657,2,GY,1,100,0.946
1032560.188166,1032560.188164,1760462490.001159,170988.667,24674,3,GY,1,100,0.275
1032560.232836,1032560.232834,1760462490.045829,171033.333,24674,3,GY,1,100,0.336
1032560.277506,1032560.277504,1760462490.090499,171078.000,24674,3,GY,1,100,0.549
1032560.317509,1032560.317507,1760462490.130502,171118.000,24691,2,GY,1,100,-0.366
1032560.357512,1032560.357510,1760462490.170505,171158.000,24691,2,GY,1,100,0.793
1032560.397515,1032560.397513,1760462490.210508,171198.000,24708,3,GY,1,100,0.183
1032560.437518,1032560.437516,1760462490.250511,171238.000,24708,3,GY,1,100,0.183
1032560.477521,1032560.477519,1760462490.290514,171278.000,24708,3,GY,1,100,0.458
1032560.517524,1032560.517522,1760462490.330517,171318.000,24724,2,GY,1,100,0.671
1032560.557527,1032560.557525,1760462490.370520,171358.000,24724,2,GY,1,100,0.031
1032560.597530,1032560.597528,1760462490.410524,171398.000,24740,3,GY,1,100,0.488
1032560.637533,1032560.637531,1760462490.450527,171438.000,24740,3,GY,1,100,0.458
1032560.677536,1032560.677534,1760462490.490530,171478.000,24740,3,GY,1,100,0.549
1032560.717539,1032560.717537,1760462490.530533,171518.000,24755,2,GY,1,100,0.580
1032560.757542,1032560.757540,1760462490.570536,171558.000,24755,2,GY,1,100,0.610
1032560.797212,1032560.797209,1760462490.610206,171597.667,24771,3,GY,1,100,0.732
1032560.836881,1032560.836879,1760462490.649875,171637.333,24771,3,GY,1,100,0.305
1032560.876551,1032560.876549,1760462490.689545,171677.000,24771,3,GY,1,100,0.122
1032560.916554,1032560.916551,1760462490.729548,171717.000,24786,2,GY,1,100,0.824
1032560.956557,1032560.956554,1760462490.769551,171757.000,24786,2,GY,1,100,-0.214
1032560.996560,1032560.996557,1760462490.809554,171797.000,24805,3,GY,1,100,0.763
1032561.036563,1032561.036560,1760462490.849557,171837.000,24805,3,GY,1,100,0.122
1032561.076566,1032561.076563,1760462490.889560,171877.000,24805,3,GY,1,100,-0.031
1032561.117069,1032561.117066,1760462490.930064,171917.500,24821,2,GY,1,100,0.977
1032561.157572,1032561.157570,1760462490.970567,171958.000,24821,2,GY,1,100,-0.305
1032561.201909,1032561.201906,1760462491.014904,172002.333,24836,3,GY,1,100,0.854
1032561.246245,1032561.246243,1760462491.059240,172046.667,24836,3,GY,1,100,0.641
1032561.290582,1032561.290579,1760462491.103577,172091.000,24836,3,GY,1,100,0.519
1032561.330585,1032561.330582,1760462491.143580,172131.000,24853,2,GY,1,100,0.122
1032561.370588,1032561.370585,1760462491.183583,172171.000,24853,2,GY,1,100,1.282
1032561.410591,1032561.410588,1760462491.223586,172211.000,24871,3,GY,1,100,-0.092
1032561.450594,1032561.450591,1760462491.263589,172251.000,24871,3,GY,1,100,0.061
1032561.490597,1032561.490594,1760462491.303592,172291.000,24871,3,GY,1,100,0.946
1032561.530600,1032561.530597,1760462491.343596,172331.000,24889,2,GY,1,100,-0.061
1032561.570603,1032561.570600,1760462491.383599,172371.000,24889,2,GY,1,100,0.732
1032561.610606,1032561.610603,1760462491.423602,172411.000,24904,3,GY,1,100,0.305
1032561.650609,1032561.650606,1760462491.463605,172451.000,24904,3,GY,1,100,0.031
1032561.690612,1032561.690609,1760462491.503608,172491.000,24904,3,GY,1,100,1.007
1032561.730615,1032561.730612,1760462491.543611,172531.000,24919,2,GY,1,100,-0.275
1032561.770618,1032561.770615,1760462491.583614,172571.000,24919,2,GY,1,100,0.610
1032561.810621,1032561.810618,1760462491.623617,172611.000,24936,3,GY,1,100,0.946
1032561.850624,1032561.850621,1760462491.663620,172651.000,24936,3,GY,1,100,0.092
1032561.890627,1032561.890624,1760462491.703623,172691.000,24936,3,GY,1,100,0.763
1032561.930630,1032561.930627,1760462491.743627,172731.000,24951,2,GY,1,100,0.641
1032561.970633,1032561.970630,1760462491.783630,172771.000,24951,2,GY,1,100,-0.366
1032562.010636,1032562.010633,1760462491.823633,172811.000,24967,3,GY,1,100,0.580
1032562.050639,1032562.050636,1760462491.863636,172851.000,24967,3,GY,1,100,0.183
1032562.090642,1032562.090639,1760462491.903639,172891.000,24967,3,GY,1,100,0.244
1032562.130645,1032562.130642,1760462491.943642,172931.000,24985,2,GY,1,100,0.000
